logdir,hostpair,server,client,bw_limit,repetition,goodput,filesize,server_cpu,server_cpu_avg,client_cpu,client_cpu_avg,server_throughput_outgoing,server_throughput_incoming,client_throughput_outgoing,client_throughput_incoming,client_perf,server_perf,client_ethtool_rx_total_discard_pkts,client_ethtool_tx_total_discard_pkts,client_ethtool_rx_bytes,client_ethtool_tx_bytes,client_ethtool_rx_total_frames,client_ethtool_tx_total_frames,server_ethtool_rx_total_discard_pkts,server_ethtool_tx_total_discard_pkts,server_ethtool_rx_bytes,server_ethtool_tx_bytes,server_ethtool_rx_total_frames,server_ethtool_tx_total_frames,client_netstat_packets_received,client_netstat_packets_to_unknown_port_received,client_netstat_packet_receive_errors,client_netstat_packets_sent,client_netstat_receive_buffer_errors,client_netstat_send_buffer_errors,server_netstat_packets_received,server_netstat_packets_to_unknown_port_received,server_netstat_packet_receive_errors,server_netstat_packets_sent,server_netstat_receive_buffer_errors,server_netstat_send_buffer_errors,client_tc_stats,server_tc_stats,client_runtime
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,9,1245.0085454761677,8589934592.0,,,,,,,,,,,0,0,9126477259,64566817,7170242,748812,0,0,64566545,9126476987,748811,7170241,7170234,1,0,748804,0,0,748805,0,0,7170236,0,0,,,55.195987921
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,10,1204.0332114555802,8589934592.0,,,,,,,,,,,0,0,9127357617,64488937,7176695,748215,0,0,64488937,9127357617,748215,7176695,7176688,1,0,748208,0,0,748208,0,0,7176689,0,0,,,57.07440345
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,11,1237.8000784906678,8589934592.0,,,,,,,,,,,0,0,9127305341,64472475,7176496,748031,0,0,64472475,9127305341,748031,7176496,7176489,1,0,748024,0,0,748024,0,0,7176490,0,0,,,55.517428326
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,12,1206.6073975850811,8589934592.0,,,,,,,,,,,0,0,9125689355,64372725,7156346,746733,0,0,64372725,9125689355,746733,7156346,7156340,1,0,746727,0,0,746727,0,0,7156341,0,0,,,56.952640158
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,13,1204.3909979289645,8589934592.0,,,,,,,,,,,0,0,9127078245,64456271,7176701,747833,0,0,64456271,9127078245,747833,7176701,7176694,1,0,747826,0,0,747826,0,0,7176695,0,0,,,57.057448291
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,14,1218.1503503946115,8589934592.0,,,,,,,,,,,0,0,9127296161,64462205,7176702,747905,0,0,64462205,9127296161,747905,7176702,7176695,1,0,747898,0,0,747898,0,0,7176696,0,0,,,56.412968232
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,15,1189.2257324588259,8589934592.0,,,,,,,,,,,0,0,9125951131,64394017,7160017,747043,0,0,64394017,9125951131,747043,7160017,7160014,1,0,747037,0,0,747039,0,0,7160011,0,0,,,57.785057204
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,16,1209.9783962276279,8589934592.0,,,,,,,,,,,0,0,9127430781,64497827,7176704,748339,0,0,64497827,9127430781,748339,7176704,7176697,1,0,748332,0,0,748333,0,0,7176699,0,0,,,56.793970208
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,17,1235.3202673251974,8589934592.0,,,,,,,,,,,0,0,9128726845,64409035,7176384,747255,0,0,64409035,9128726845,747255,7176384,7176377,1,0,747248,0,0,747248,0,0,7176378,0,0,,,55.628874858
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,18,1206.8787684909653,8589934592.0,,,,,,,,,,,0,0,9126989373,64491059,7172192,748244,0,0,64491059,9126989373,748244,7172192,7172188,1,0,748237,0,0,748240,0,0,7172186,0,0,,,56.939834138
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,19,1522.989577193421,8589934592.0,,,,,,,,,,,0,0,9122495741,64823401,7146240,750461,0,0,64823401,9122495741,750461,7146240,7146235,1,0,750456,0,0,750456,0,0,7146236,0,0,,,45.121435947
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,mvfst,none,20,1214.2348695853757,8589934592.0,,,,,,,,,,,0,0,9127023939,64504811,7176711,748425,0,0,64504539,9127023667,748424,7176710,7176703,1,0,748417,0,0,748417,0,0,7176704,0,0,,,56.594880202
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,1,1462.527714408898,8589934592.0,,,,,,,,,,,0,0,9187403506,115501839,7188904,1421519,0,0,115501839,9187403506,1421519,7188904,7188900,2,0,1421511,0,0,1421515,0,0,7188898,0,0,,,46.986785649
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,2,1452.9604026371687,8589934592.0,,,,,,,,,,,0,0,9188601303,110268633,7189840,1360060,0,0,110268633,9188601303,1360060,7189840,7188393,1,1443,1360053,1443,0,1360059,0,0,7189834,0,0,,,47.296179654
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,3,1448.798706207844,8589934592.0,,,,,,,,,,,0,0,9187280020,110571037,7188807,1363793,0,0,110571037,9187280020,1363793,7188807,7188415,1,385,1363786,385,0,1363786,0,0,7188801,0,0,,,47.432039201
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,4,1421.089285556604,8589934592.0,,,,,,,,,,,0,0,9187675047,113719493,7189117,1401788,0,0,113719493,9187675047,1401788,7189117,7188673,2,437,1401781,437,0,1401781,0,0,7189112,0,0,,,48.356903446
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,5,1478.7798900499845,8589934592.0,,,,,,,,,,,0,0,9186790708,111162167,7188423,1371028,0,0,111162167,9186790708,1371028,7188423,7188416,1,0,1371021,0,0,1371021,0,0,7188417,0,0,,,46.470388981
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,6,1393.4613384127738,8589934592.0,,,,,,,,,,,0,0,9190348596,116390111,7191208,1428085,0,0,116390383,9190348596,1428086,7191208,7189825,1,1376,1428078,1376,0,1428078,0,0,7191202,0,0,,,49.315667798
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,7,1221.8869053266567,8589934592.0,,,,,,,,,,,0,0,9199866118,118207792,7199363,1440742,0,0,118207792,9199866118,1440742,7199363,7197695,35,1627,1440730,1627,0,1440729,0,0,7199356,0,0,,,56.240455588
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,8,1434.9148755325064,8589934592.0,,,,,,,,,,,0,0,9187163426,114398557,7188714,1411015,0,0,114398557,9187163426,1411015,7188714,7188708,1,0,1411009,0,0,1411010,0,0,7188710,0,0,,,47.890977463
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,9,1437.5488170150845,8589934592.0,,,,,,,,,,,0,0,9186743871,110736172,7188386,1365828,0,0,110736108,9186743807,1365827,7188385,7188379,1,0,1365820,0,0,1365820,0,0,7188380,0,0,,,47.803230738
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,10,1427.1388115307213,8589934592.0,,,,,,,,,,,0,0,9188450600,109897649,7189722,1355482,0,0,109897649,9188450600,1355482,7189722,7188319,1,1397,1355476,1397,0,1355477,0,0,7189718,0,0,,,48.151922133
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,11,1436.7299362858107,8589934592.0,,,,,,,,,,,0,0,9187101957,113266561,7188668,1397050,0,0,113266769,9187102165,1397050,7188668,7188661,1,0,1397043,0,0,1397043,0,0,7188662,0,0,,,47.830476627
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,12,1779.0026164377985,8589934592.0,,,,,,,,,,,0,0,9183660172,77656084,7185974,957684,0,0,77656084,9183660172,957684,7185974,7185654,1,314,957678,314,0,957678,0,0,7185969,0,0,,,38.628091454
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,13,1459.929396749903,8589934592.0,,,,,,,,,,,0,0,9188077517,110553551,7189430,1363575,0,0,110553487,9188077453,1363574,7189429,7188413,1,1010,1363568,1010,0,1363568,0,0,7189424,0,0,,,47.070410821
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,14,1700.0235767754132,8589934592.0,,,,,,,,,,,0,0,9186158794,105148100,7187929,1296883,0,0,105148100,9186158794,1296883,7187929,7187923,1,0,1296877,0,0,1296877,0,0,7187924,0,0,,,40.422661135
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,15,1411.3953903335891,8589934592.0,,,,,,,,,,,0,0,9194000306,117364840,7194065,1431517,0,0,117364840,9194000306,1431517,7194065,7193559,1,501,1431512,501,0,1431512,0,0,7194061,0,0,,,48.689033488
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,16,1513.6417613946296,8589934592.0,,,,,,,,,,,0,0,9182822201,73404632,7185318,905223,0,0,73404632,9182822201,905223,7185318,7185312,1,0,905217,0,0,905217,0,0,7185313,0,0,,,45.400093009
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,17,1744.4997381961177,8589934592.0,,,,,,,,,,,0,0,9186525083,108403798,7188215,1337050,0,0,108403798,9186525083,1337050,7188215,7188209,1,0,1337044,0,0,1337044,0,0,7188210,0,0,,,39.392081966
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,18,1672.6118850299365,8589934592.0,,,,,,,,,,,0,0,9185893455,102583814,7187721,1265243,0,0,102583542,9185893183,1265242,7187720,7187715,1,0,1265237,0,0,1265237,0,0,7187716,0,0,,,41.085129032
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,19,1782.2482864013887,8589934592.0,,,,,,,,,,,0,0,9181016795,56474815,7183905,696348,0,0,56474815,9181016795,696348,7183905,7183900,1,0,696343,0,0,696343,0,0,7183901,0,0,,,38.557745904
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,lsquic-goracle,none,20,1763.1633962028682,8589934592.0,,,,,,,,,,,0,0,9183585235,72314921,7185913,891790,0,0,72314921,9183585235,891790,7185913,7185204,1,704,891785,704,0,891785,0,0,7185909,0,0,,,38.97510431
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,1,1032.5722488054669,8589934592.0,,,,,,,,,,,0,0,9060527967,56205513,6291717,718637,0,0,56205513,9060527967,718637,6291717,6291709,0,0,718629,0,0,718629,0,0,6291709,0,0,,,66.551737615
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,2,1029.8974327947467,8589934592.0,,,,,,,,,,,0,0,9060472711,56137043,6291666,717664,0,0,56137043,9060472711,717664,6291666,6291659,0,0,717657,0,0,717657,0,0,6291659,0,0,,,66.724583079
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,3,1040.952187908206,8589934592.0,,,,,,,,,,,0,0,9060472251,55791085,6291596,713403,0,0,55791085,9060472251,713403,6291596,6291589,1,0,713396,0,0,713397,0,0,6291591,0,0,,,66.015978773
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,4,1044.0203270725465,8589934592.0,,,,,,,,,,,0,0,9060473623,55863232,6291595,714321,0,0,55862960,9060473351,714320,6291594,6291586,0,0,714313,0,0,714313,0,0,6291587,0,0,,,65.82197178
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,5,1043.6861418687665,8589934592.0,,,,,,,,,,,0,0,9060472655,55579000,6291608,710651,0,0,55579000,9060472655,710651,6291608,6291599,0,0,710643,0,0,710643,0,0,6291600,0,0,,,65.843048213
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,6,1042.3951610289046,8589934592.0,,,,,,,,,,,0,0,9060354954,54188308,6291548,694513,0,0,54188580,9060355226,694514,6291549,6291541,0,0,694506,0,0,694506,0,0,6291541,0,0,,,65.924593058
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,7,1044.8791755135017,8589934592.0,,,,,,,,,,,0,0,9060532726,55722940,6291645,712527,0,0,55722940,9060532726,712527,6291645,6291638,0,0,712520,0,0,712520,0,0,6291638,0,0,,,65.767869152
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,8,1034.374235564601,8589934592.0,,,,,,,,,,,0,0,9060483345,55896959,6291593,714791,0,0,55896895,9060483281,714790,6291592,6291585,0,0,714783,0,0,714783,0,0,6291585,0,0,,,66.435796342
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,9,1044.4927149802234,8589934592.0,,,,,,,,,,,0,0,9060473717,55856416,6291604,714258,0,0,55856416,9060473717,714258,6291604,6291597,0,0,714252,0,0,714252,0,0,6291598,0,0,,,65.79220291
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,10,1040.2603773385545,8589934592.0,,,,,,,,,,,0,0,9060473518,55787219,6291596,713349,0,0,55787219,9060473518,713349,6291596,6291590,0,0,713343,0,0,713343,0,0,6291590,0,0,,,66.059881231
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,11,1042.8023191238244,8589934592.0,,,,,,,,,,,0,0,9060357366,54246754,6291559,695230,0,0,54246754,9060357366,695230,6291559,6291551,0,0,695223,0,0,695223,0,0,6291552,0,0,,,65.898852428
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,12,1052.965191957154,8589934592.0,,,,,,,,,,,0,0,9060351822,53772505,6291537,689102,0,0,53772505,9060351822,689102,6291537,6291533,0,0,689095,0,0,689098,0,0,6291530,0,0,,,65.262818839
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,13,1043.0937098116704,8589934592.0,,,,,,,,,,,0,0,9060468840,55026690,6291591,703512,0,0,55026690,9060468840,703512,6291591,6291587,0,0,703505,0,0,703508,0,0,6291584,0,0,,,65.880444814
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,14,1032.9939259434523,8589934592.0,,,,,,,,,,,0,0,9060471993,56216689,6291661,718720,0,0,56216417,9060471721,718719,6291660,6291651,0,0,718710,0,0,718710,0,0,6291651,0,0,,,66.524569683
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,15,1044.0239434555244,8589934592.0,,,,,,,,,,,0,0,9060473446,55714842,6291609,712410,0,0,55714778,9060473382,712409,6291608,6291600,0,0,712401,0,0,712401,0,0,6291600,0,0,,,65.821744293
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,16,1040.5135127122437,8589934592.0,,,,,,,,,,,0,0,9060473754,55768702,6291612,713175,0,0,55768974,9060474026,713176,6291613,6291604,0,0,713167,0,0,713167,0,0,6291604,0,0,,,66.043809757
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,17,1044.5594445187571,8589934592.0,,,,,,,,,,,0,0,9060465879,54776660,6291603,700293,0,0,54776660,9060465879,700293,6291603,6291595,0,0,700285,0,0,700285,0,0,6291595,0,0,,,65.787999677
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,18,1041.0087356931406,8589934592.0,,,,,,,,,,,0,0,9060476176,55956271,6291628,715598,0,0,55955999,9060476176,715597,6291628,6291621,0,0,715591,0,0,715591,0,0,6291621,0,0,,,66.012391985
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,19,1049.13229497147,8589934592.0,,,,,,,,,,,0,0,9060457443,53657292,6291577,685786,0,0,53657292,9060457443,685786,6291577,6291568,0,0,685778,0,0,685778,0,0,6291569,0,0,,,65.50125079
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,quic-go,quic-go,none,20,1027.5013263046842,8589934592.0,,,,,,,,,,,0,0,9060472138,55890244,6291676,714538,0,0,55890516,9060472410,714539,6291677,6291669,0,0,714532,0,0,714531,0,0,6291669,0,0,,,66.880182786
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,1,1443.3752809977127,8589934592.0,,,,,,,,,,,0,0,9279721633,112816790,7261139,1360560,0,0,112816790,9279721633,1360560,7261139,7261138,0,0,1360555,0,0,1360559,0,0,7261134,0,0,,,47.610263406
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,2,1525.5316771672453,8589934592.0,,,,,,,,,,,0,0,9274296206,60647542,7256894,732015,0,0,60647542,9274296206,732015,7256894,7256890,0,0,732011,0,0,732010,0,0,7256889,0,0,,,45.046247335
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,3,1876.4227686959837,8589934592.0,,,,,,,,,,,0,0,9272349828,41929347,7255370,506497,0,0,41929619,9272350100,506498,7255371,7255366,0,0,506493,0,0,506495,0,0,7255368,0,0,,,36.62259908
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,4,1715.2795640181428,8589934592.0,,,,,,,,,,,0,0,9272915961,47372277,7255815,572072,0,0,47372005,9272915689,572071,7255814,7255810,0,0,572067,0,0,572067,0,0,7255810,0,0,,,40.063134761
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,5,1538.2967450292902,8589934592.0,,,,,,,,,,,0,0,9273705642,54967755,7256432,663584,0,0,54967755,9273705642,663584,7256432,7256427,0,0,663579,0,0,663579,0,0,7256427,0,0,,,44.672445443
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,6,1573.5706613484826,8589934592.0,,,,,,,,,,,0,0,9278998848,56282696,7260590,679419,0,0,56282696,9278998848,679419,7260590,7256554,0,4021,679410,4021,0,679433,0,0,7260594,0,2092,,,43.671045983
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,7,1574.4829526784079,8589934592.0,,,,,,,,,,,0,0,9273457163,52576579,7256240,634775,0,0,52576515,9273457099,634774,7256239,7256233,0,0,634768,0,0,634768,0,0,7256233,0,0,,,43.645742003
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,8,1585.4010932891067,8589934592.0,,,,,,,,,,,0,0,9273426174,52279802,7256214,631199,0,0,52279530,9273425902,631198,7256213,7256209,0,0,631194,0,0,631195,0,0,7256210,0,0,,,43.34516765
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,9,1564.059815273843,8589934592.0,,,,,,,,,,,0,0,9273663175,54558078,7256400,658648,0,0,54558078,9273663175,658648,7256400,7256396,0,0,658644,0,0,658644,0,0,7256396,0,0,,,43.936603668
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,10,1548.4854085347747,8589934592.0,,,,,,,,,,,0,0,9273746085,55355471,7256465,668255,0,0,55355471,9273746085,668255,7256465,7256460,0,0,668250,0,0,668250,0,0,7256460,0,0,,,44.378510912
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,11,1511.223642086386,8589934592.0,,,,,,,,,,,0,0,9275435985,71526197,7257788,863084,0,0,71526133,9275435921,863083,7257787,7257782,0,0,863078,0,0,863079,0,0,7257783,0,0,,,45.47273809
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,12,1575.8267784448187,8589934592.0,,,,,,,,,,,0,0,9272890753,47130422,7255795,569158,0,0,47130422,9272890753,569158,7255795,7255790,0,0,569153,0,0,569153,0,0,7255790,0,0,,,43.608522042
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,13,1575.8988002920387,8589934592.0,,,,,,,,,,,0,0,9273566143,53625230,7256324,647409,0,0,53625230,9273566143,647409,7256324,7256320,0,0,647405,0,0,647405,0,0,7256320,0,0,,,43.606529469
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,14,1662.6496162811607,8589934592.0,,,,,,,,,,,0,0,9275179651,64686601,7257586,779660,0,0,64686601,9275179651,779660,7257586,7257581,0,0,779655,0,0,779655,0,0,7257581,0,0,,,41.331304192
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,15,1556.4844215945918,8589934592.0,,,,,,,,,,,0,0,9273180832,49923784,7256022,602813,0,0,49923720,9273180768,602812,7256021,7256016,0,0,602807,0,0,602807,0,0,7256016,0,0,,,44.150443095
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,16,1562.5121187925708,8589934592.0,,,,,,,,,,,0,0,9273637780,54315724,7256378,655728,0,0,54315724,9273637780,655728,7256378,7256374,0,0,655724,0,0,655724,0,0,7256374,0,0,,,43.98012367
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,17,1582.869898942938,8589934592.0,,,,,,,,,,,0,0,9273444191,52453625,7256227,633293,0,0,52453625,9273444191,633293,7256227,7256228,0,0,633290,0,0,633294,0,0,7256224,0,0,,,43.414481298
../../results/baseline/client-timestamps/goracle-optimized/run1,goracle-gard,mvfst,quiche-goracle,none,18,1571.7341841499601,8589934592.0,,,,,,,,,,,0,0,9273607263,54022232,7256355,652192,0,0,54022232,9273607263,652192,7256355,7256354,0,0,652188,0,0,652192,0,0,7256352,0,0,,,43.722072676
